catalogid,id,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
427,BFH21,75,1,0,11/15/2006,"21"" Single Door Full Height Base Cabinet 24 Deep","Single Door Full Height Base Cabinet 21"" Wide x 34.5"" Tall. Consists Of 1 W2130BD and 1 B21BD Plywood Carcass",Single Full Height Door Base Cabinet,17,assets/images/2010cabinetimages/bfhcabinet_thumbnail.jpg,assets/images/2010cabinetimages/bfhcabinet.jpg,,,,,,,0,Full Height Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,21,4,0,0,0,,0,
428,1018-5,75,1,0,11/15/2006,"24"" Double Door Full Height Base Cabinet","Single Door Full Height Base Cabinet 24"" Wide x 34.5"" Tall",Double Door Base Cabinet Center Mullion,17,assets/images/2010cabinetimages/bfhcabinet_thumbnail.jpg,assets/images/2010cabinetimages/bfhcabinet.jpg,,,,,,,0,Full Height Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,1,0,1,1,0,Online Cabinets Admin,6/14/2012 13:52,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,1,,,,0,0,0,0,0,0,,,
456,UC1290x24,100,1,0,11/15/2006,12w x 90h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 12"" Wide x 90"" Tall x 24"" Deep Standard",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"12"" Wide Single Door Utility Cabinet 90"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,90,12,24,0,0,0,,0,
457,UC1296x24,100,1,0,11/15/2006,12w x 96h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 12"" Wide x 96"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"12"" Wide Single Door Utility Cabinet 96"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,12,24,0,0,0,,0,
458,UC1590x24,100,1,0,11/15/2006,15w x 90h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 15"" Wide x 90"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"15"" Wide Single Door Utility Cabinet 90"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,90,15,24,0,0,0,,0,
459,UC1596x24,100,1,0,11/15/2006,15w x 96h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 15"" Wide x 96"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"15"" Wide Single Door Utility Cabinet 96"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,15,24,0,0,0,,0,
460,UC1884x24,100,1,0,11/15/2006,18w x 84h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 18"" Wide x 84"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"18"" Wide Single Door Utility Cabinet 84"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,84,18,24,0,0,0,,0,
461,UC1890x24,100,1,0,11/15/2006,18w x 90h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 18"" Wide x 90"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"18"" Wide Single Door Utility Cabinet 90"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,90,18,24,0,0,0,,0,
462,UC1896x24,100,1,0,11/15/2006,18w x 96h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 18"" Wide x 96"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"18"" Wide Single Door Utility Cabinet 96"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,18,24,0,0,0,,0,
463,UC2484x24,100,1,0,11/15/2006,24w x 84h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 24"" Wide x 84"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"24"" Wide Single Door Utility Cabinet 84"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,84,24,24,0,0,0,,0,
464,UC2490x24,100,1,0,11/15/2006,24w x 90h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 24"" Wide x 90"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"24"" Wide Single Door Utility Cabinet 90"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,90,24,24,0,0,0,,0,
465,UC2496x24,100,1,0,11/15/2006,24w x 96h Single Door Utility Cabinet 24 Deep,"Single Door Utility Cabinet 24"" Wide x 96"" Tall x (24"" Deep Standard)  Cabinet Depth Can Be Modified During Cabinet Selection",Single Door Utility Cabinet,5,assets/images/2010cabinetimages/uc1596_thumbnail.jpg,assets/images/2010cabinetimages/uc1596.jpg,,,,,,,0,"24"" Wide Single Door Utility Cabinet 96"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:12,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,24,24,0,0,0,,0,
467,RW3012BD,75,1,0,11/15/2006,"30""W x 12""T x 24""D Refrigerator Wall Cabinet","Refrigerator Wall Cabinet 30"" Wide x 12"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,12,30,24,0,0,0,,,
468,RW3015BD,75,1,0,11/15/2006,"30""W x 15""T x 24""D Refrigerator Wall Cabinet","Refrigerator Wall Cabinet 30"" Wide x 15"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,15,30,24,0,0,0,,,
469,RW3018BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 30"" Wide x 18"" Tall x 24"" Deep","Refrigerator Wall Cabinet 30"" Wide x 18"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/31/2014 14:40,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,18,30,24,0,0,0,,,
470,RW3024BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 30"" Wide x 24"" Tall x 24"" Deep","Refrigerator Wall Cabinet 30"" Wide x 24"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/31/2014 14:41,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,24,30,24,0,0,0,,,
471,RW3027BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 30"" Wide x 24"" Tall x 24"" Deep","Refrigerator Wall Cabinet 30"" Wide x 27"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/31/2014 14:41,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,27,30,24,0,0,0,,,
472,RW3312BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 33"" Wide x 12"" Tall x 24"" Deep","Refrigerator Wall Cabinet 33"" Wide x 12"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/23/2014 14:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,12,33,24,0,0,0,,,
473,RW3315BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 30"" Wide x 15"" Tall x 24"" Deep","Refrigerator Wall Cabinet 33"" Wide x 15"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/31/2014 14:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,15,30,24,0,0,0,,,
474,RW3318BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 33"" Wide x 18"" Tall x 24"" Deep","Refrigerator Wall Cabinet 33"" Wide x 18"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/31/2014 14:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,18,33,24,0,0,0,,,
475,RW3324BD,75,1,0,11/15/2006,"Refrigerator Wall Cabinet 33"" Wide x 24"" Tall x 24"" Deep","Refrigerator Wall Cabinet 33"" Wide x 24"" Tall x 24"" Deep",Refrigerator Wall Cabinet,57,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/31/2014 14:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,24,33,24,0,0,0,,,
482,1034-2,100,1,0,11/15/2006,Base Super Susan Cabinet (SUPER SUSAN NOT INCLUDED),"Base Super Susan Cabinet 33"" Wide x 34.5"" Tall.  If You Would Like To Add THE Double Spinners For BSS Please Add BSS33SPN To Your Order.",Square Corner Base Cabinet,34,assets/images/2010cabinetimages/scb36_thumbnail.jpg,assets/images/2010cabinetimages/scb36.jpg,,,,,,,0,Square Corner Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,1,0,0,3dcartadmin,1/24/2011,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
483,1035-2,100,1,0,11/15/2006,Base Super Susan Cabinet (Super Susan Not Included),"Base Super Susan Cabinet 36"" Wide x 34.5"" Tall.  If You Would Like To Add The Double Spinners For A BSS36. Please Add BSS36SPN To Your Order.",Square Corner Base Cabinet,35,assets/images/2010cabinetimages/scb36_thumbnail.jpg,assets/images/2010cabinetimages/scb36.jpg,,,,,,,0,Square Corner Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,1,0,0,3dcartadmin,1/24/2011,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
485,WRK3024,75,1,0,11/15/2006,"30""W x 24""T Wine Storage Rack Cabinet (Same As WRK2430)","Wine Storage Rack Cabinet 30"" Wide x 24"" Tall x 12"" Deep and 24"" Wide x 30"" Tall x 12"" Deep ",Wine Storage Rack Cabinet ,75,assets/images/wrk_thumbnail.jpg,assets/images/wrk.jpg,,,,,,,0,Wine Storage Rack Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 17:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,24,24,12,0,0,0,,,
491,B45,75,1,0,11/15/2006,"45"" Double Door Base Cabinet 24"" Deep","Double Door Base Cabinet w/Center Mullion 45"" Wide x 34.5"" Tall",Double Door Base Cabinet Center Mullion,11,assets/images/2010cabinetimages/b48_thumbnail.jpg,assets/images/2010cabinetimages/b48.jpg,,,,,,,0,Double Door Base Cabinet w/Center Mullion,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,45,4,0,0,0,,0,
492,SB45,75,1,0,11/15/2006,"45""W Double Door Base Cabinet w/Center Mullion","Double Door Sink Base Cabinet w/Center Mullion 45"" Wide x 34.5"" Tall",Double Door Base Cabinet Center Mullion,11,assets/images/2010cabinetimages/sb48_thumbnail.jpg,assets/images/2010cabinetimages/sb48.jpg,,,,,,,0,Double Door Sink Base Cabinet w/Center Mullion,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:06,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,34,45,24,0,0,0,,0,
